-537.9330,5.5013,-63.6437,0.000564
-538.0286,5.5013,-64.5354,0.000825
-538.1360,5.5013,-65.5396,0.001107
-538.2437,5.5013,-66.5446,0.001399
-538.3513,5.5013,-67.5506,0.001689
-538.4589,5.5013,-68.5575,0.001983
-538.5665,5.5013,-69.5654,0.002270
-538.6622,5.5013,-70.4621,0.002539
-538.7817,5.5013,-71.5839,0.002862
-538.8774,5.5013,-72.4823,0.003121
-538.9971,5.5013,-73.6063,0.003451
-539.1167,5.5013,-74.7314,0.003778
-539.2124,5.5013,-75.6323,0.004044
-539.3320,5.5013,-76.7594,0.004375
-539.4519,5.5013,-77.8876,0.004698
-539.5720,5.5013,-79.0169,0.005027
-539.6680,5.5013,-79.9212,0.005292
-539.7881,5.5013,-81.0526,0.005614
-539.8843,5.5013,-81.9585,0.005874
-539.9924,5.5013,-82.9786,0.006175
-540.1127,5.5013,-84.1130,0.006501
-540.2209,5.5013,-85.1350,0.006797
-540.3412,5.5013,-86.2716,0.007121
-540.4618,5.5013,-87.4093,0.007450
-540.5826,5.5013,-88.5480,0.007771
-540.7035,5.5013,-89.6879,0.008101
-540.8123,5.5013,-90.7147,0.008402
-540.9334,5.5013,-91.8566,0.008737
-541.0551,5.5013,-92.9997,0.009057
-541.1771,5.5013,-94.1439,0.009392
-541.2997,5.5013,-95.2894,0.009720
-541.4105,5.5013,-96.3211,0.010016
-541.5340,5.5013,-97.4684,0.010372
-541.6456,5.5013,-98.5018,0.010654
-541.7701,5.5013,-99.6513,0.010678
-541.8952,5.5013,-100.8016,0.011308
-542.0209,5.5013,-101.9529,0.012035
-542.2614,5.5013,-104.1431,0.012199
-542.3888,5.5013,-105.2972,0.012589
-542.5040,5.5013,-106.3369,0.012893
-542.6069,5.5013,-107.2617,0.013164
-542.7229,5.5013,-108.3027,0.013466
-542.8264,5.5013,-109.2288,0.013730
-542.9562,5.5013,-110.3873,0.014048
-543.0862,5.5013,-111.5467,0.014388
-543.2167,5.5013,-112.7071,0.014722
-543.3344,5.5013,-113.7523,0.015022
-543.4653,5.5013,-114.9146,0.015354
-543.5966,5.5013,-116.0779,0.015683
-543.7149,5.5013,-117.1257,0.015986
-543.8468,5.5013,-118.2909,0.016328
-543.9655,5.5013,-119.3404,0.016625
-544.0845,5.5013,-120.3907,0.016927
-544.2169,5.5013,-121.5587,0.017270
-544.3494,5.5013,-122.7277,0.017595
-544.4686,5.5013,-123.7806,0.017905
-544.5883,5.5013,-124.8344,0.018204
-544.7213,5.5013,-126.0062,0.018544
-544.8543,5.5013,-127.1790,0.018882
-544.9608,5.5013,-128.1180,0.019155
-545.0938,5.5013,-129.2926,0.019479
-545.2139,5.5013,-130.3505,0.019783
-545.3475,5.5013,-131.5270,0.020125
-545.4812,5.5013,-132.7045,0.020464
-545.6149,5.5013,-133.8830,0.020797
-545.7485,5.5013,-135.0624,0.021136
-545.8825,5.5013,-136.2428,0.021479
-546.0168,5.5013,-137.4241,0.021824
-546.1376,5.5013,-138.4883,0.022119
-546.2718,5.5013,-139.6715,0.022463
-546.4060,5.5013,-140.8557,0.022805
-546.5402,5.5013,-142.0409,0.023151
-546.6609,5.5013,-143.1084,0.023454
-546.7952,5.5013,-144.2955,0.023796
-546.9294,5.5013,-145.4835,0.024144
-547.0637,5.5013,-146.6724,0.024485
-547.1711,5.5013,-147.6243,0.024758
-547.3055,5.5013,-148.8150,0.025100
-547.4399,5.5013,-150.0067,0.025444
-547.5612,5.5013,-151.0800,0.025758
-547.6826,5.5013,-152.1541,0.026067
-547.8174,5.5013,-153.3484,0.026420
-547.9523,5.5013,-154.5437,0.026766
-548.0872,5.5013,-155.7399,0.027104
-548.2086,5.5013,-156.8173,0.027421
-548.3300,5.5013,-157.8955,0.027731
-548.4652,5.5013,-159.0943,0.028087
-548.5872,5.5013,-160.1740,0.028392
-548.7227,5.5013,-161.3746,0.028747
-548.8582,5.5013,-162.5761,0.029106
-548.9801,5.5013,-163.6582,0.029420
-549.1156,5.5013,-164.8615,0.029769
-549.2376,5.5013,-165.9452,0.030096
-549.3735,5.5013,-167.1502,0.030434
-549.5096,5.5013,-168.3560,0.030797
-549.6321,5.5013,-169.4421,0.031118
-549.7682,5.5013,-170.6497,0.031473
-549.9044,5.5013,-171.8582,0.031812
-550.0269,5.5013,-172.9466,0.032138
-550.1633,5.5013,-174.1568,0.032496
-550.2999,5.5013,-175.3680,0.032863
-550.4093,5.5013,-176.3375,0.033145
-550.5460,5.5013,-177.5502,0.033499
-550.6555,5.5013,-178.5210,0.033793
-550.7922,5.5013,-179.7352,0.034153
-550.9155,5.5013,-180.8289,0.034462
-551.0529,5.5013,-182.0448,0.034831
-551.1902,5.5013,-183.2616,0.035191
-551.3138,5.5013,-184.3575,0.035511
-551.4512,5.5013,-185.5759,0.035867
-551.5611,5.5013,-186.5513,0.036155
-551.6991,5.5013,-187.7714,0.036516
-551.8372,5.5013,-188.9923,0.036875
-551.9615,5.5013,-190.0919,0.037207
-552.1001,5.5013,-191.3144,0.037570
-552.2388,5.5013,-192.5378,0.037924
-552.3776,5.5013,-193.7620,0.038297
-552.5167,5.5013,-194.9870,0.038661
-552.6559,5.5013,-196.2129,0.039020
-552.7812,5.5013,-197.3169,0.039345
-552.9206,5.5013,-198.5443,0.039708
-553.0604,5.5013,-199.7726,0.040069
-553.2001,5.5013,-201.0017,0.040440
-553.3400,5.5013,-202.2316,0.040799
-553.4799,5.5013,-203.4624,0.041175
-553.6203,5.5013,-204.6940,0.041523
-553.7607,5.5013,-205.9264,0.041893
-553.8730,5.5013,-206.9129,0.042183
-554.0134,5.5013,-208.1468,0.042545
-554.1540,5.5013,-209.3815,0.042918
-554.2949,5.5013,-210.6171,0.043283
-554.4219,5.5013,-211.7298,0.043603
-554.5629,5.5013,-212.9669,0.043977
-554.7040,5.5013,-214.2048,0.044341
-554.8168,5.5013,-215.1956,0.044626
-554.9578,5.5013,-216.4348,0.045004
-555.0850,5.5013,-217.5499,0.045321
-555.1982,5.5013,-218.5409,0.045613
-555.3252,5.5013,-219.6549,0.045942
-555.4380,5.5013,-220.6441,0.046231
-555.5649,5.5013,-221.7553,0.046562
-555.6917,5.5013,-222.8647,0.046898
-555.8042,5.5013,-223.8491,0.047176
-555.9448,5.5013,-225.0769,0.047528
-556.0573,5.5013,-226.0570,0.047822
-556.1837,5.5013,-227.1572,0.048148
-556.2957,5.5013,-228.1328,0.048435
-556.4215,5.5013,-229.2279,0.048748
-556.5331,5.5013,-230.1987,0.049039
-556.6583,5.5013,-231.2878,0.049359
-556.7969,5.5013,-232.4939,0.049705
-556.9212,5.5013,-233.5755,0.050018
-557.0451,5.5013,-234.6531,0.050328
-557.1548,5.5013,-235.6074,0.050617
-557.2780,5.5013,-236.6769,0.050922
-557.4142,5.5013,-237.8597,0.051260
-557.5498,5.5013,-239.0364,0.051605
-557.6847,5.5013,-240.2064,0.051951
-557.8054,5.5013,-241.2537,0.052252
-557.9256,5.5013,-242.2953,0.052558
-558.0319,5.5013,-243.2162,0.052816
-558.1641,5.5013,-244.3609,0.053153
-558.2953,5.5013,-245.4981,0.053480
-558.4125,5.5013,-246.5148,0.053774
-558.5157,5.5013,-247.4133,0.054035
-558.6309,5.5013,-248.4182,0.054330
-558.7323,5.5013,-249.3060,0.054579
-558.8450,5.5013,-250.2988,0.054870
-558.9563,5.5013,-251.2851,0.055148
-559.0778,5.5013,-252.3737,0.055456
-559.1730,5.5013,-253.2389,0.055708
-559.2894,5.5013,-254.3134,0.056020
-559.4026,5.5013,-255.3802,0.056325
-559.5123,5.5013,-256.4393,0.056627
-559.5972,5.5013,-257.2812,0.056873
-559.6797,5.5013,-258.1181,0.057113
-559.7790,5.5013,-259.1574,0.057414
-559.8646,5.5013,-260.0866,0.057676
-559.9375,5.5013,-260.9078,0.057911
-560.0159,5.5013,-261.8268,0.058176
-560.0823,5.5013,-262.6399,0.058403
-560.1531,5.5013,-263.5506,0.058663
-560.2126,5.5013,-264.3568,0.058900
-560.2754,5.5013,-265.2603,0.059154
-560.3274,5.5013,-266.0604,0.059388
-560.3815,5.5013,-266.9575,0.059645
-560.4255,5.5013,-267.7522,0.059870
-560.4750,5.5013,-268.7422,0.060158
-560.5182,5.5013,-269.7284,0.060443
-560.5482,5.5013,-270.5146,0.060665
-560.5768,5.5013,-271.3961,0.060918
-560.5979,5.5013,-272.1772,0.061140
-560.6168,5.5013,-273.0530,0.061395
-560.6306,5.5013,-273.9261,0.061643
-560.6393,5.5013,-274.7969,0.061900
-560.6431,5.5013,-275.6659,0.062142
-560.6419,5.5013,-276.5332,0.062393
-560.6371,5.5013,-277.3029,0.062613
-560.6278,5.5013,-278.1673,0.062858
-560.6161,5.5013,-278.9345,0.063084
-560.5973,5.5013,-279.8919,0.063357
-560.5792,5.5013,-280.6565,0.063578
-560.5557,5.5013,-281.5155,0.063825
-560.5323,5.5013,-282.2778,0.064046
-560.4998,5.5013,-283.2288,0.064323
-560.4677,5.5013,-284.0832,0.064561
-560.4327,5.5013,-284.9358,0.064811
-560.3995,5.5013,-285.6924,0.065025
-560.3595,5.5013,-286.5418,0.065272
-560.3167,5.5013,-287.3896,0.065514
-560.2660,5.5013,-288.3297,0.065784
-560.2175,5.5013,-289.1739,0.066027
-560.1664,5.5013,-290.0165,0.066273
-560.1189,5.5013,-290.7640,0.066483
-560.0566,5.5013,-291.6967,0.066758
-559.9911,5.5013,-292.6272,0.067024
