-203.158,-61.9609,51.5928
-202.632,-61.9656,52.4837
-202.075,-61.9703,53.3621
-201.459,-61.9752,54.2597
-200.818,-61.9805,55.0598
-200.177,-61.9858,55.86
-199.424,-61.9914,56.6461
-198.603,-61.9974,57.4502
-197.782,-62.0033,58.2542
-196.961,-62.0093,59.0582
-196.214,-62.0141,59.7551
-195.424,-62.0192,60.4885
-194.634,-62.0242,61.222
-193.844,-62.0292,61.9555
-193.054,-62.0343,62.6889
-192.264,-62.0393,63.4224
-191.363,-62.0447,64.2586
-190.463,-62.0496,65.0939
-189.564,-62.0545,65.9292
-188.664,-62.0594,66.7645
-187.764,-62.0643,67.5998
-186.864,-62.0692,68.435
-185.965,-62.074,69.2703
-185.065,-62.0789,70.1056
-184.165,-62.0838,70.9409
-183.135,-62.0888,71.8975
-182.381,-62.0921,72.5974
-181.627,-62.0954,73.2973
-180.873,-62.0988,73.9971
-180.119,-62.1021,74.697
-179.365,-62.1054,75.3969
-178.612,-62.1087,76.0967
-177.858,-62.1121,76.7966
-177.104,-62.1154,77.4965
-176.35,-62.1187,78.1964
-175.596,-62.1221,78.8962
-174.842,-62.1254,79.5961
-174.088,-62.1287,80.2959
-173.267,-62.1326,81.0587
-172.41,-62.1367,81.8543
-171.553,-62.1409,82.6499
-170.696,-62.145,83.4456
-169.839,-62.1492,84.2412
-168.982,-62.1533,85.0368
-168.125,-62.1575,85.8325
-167.268,-62.1616,86.6281
-166.411,-62.1658,87.4237
-165.554,-62.1699,88.2193
-164.697,-62.1741,89.015
-163.84,-62.1782,89.8106
-162.983,-62.1823,90.6062
-162.101,-62.1861,91.4243
-161.192,-62.1894,92.2684
-160.283,-62.1928,93.1125
-159.374,-62.1961,93.9565
-158.465,-62.1994,94.8006
-157.555,-62.2028,95.6446
-156.646,-62.2061,96.4887
-155.737,-62.2094,97.3327
-154.828,-62.2128,98.1768
-153.919,-62.2161,99.0208
-153.009,-62.2194,99.8649
-152.1,-62.2228,100.709
-151.191,-62.2261,101.553
-150.28,-62.2294,102.396
-149.364,-62.2327,103.234
-148.447,-62.2359,104.073
-147.531,-62.2392,104.911
-146.615,-62.2424,105.75
-145.699,-62.2457,106.588
-144.783,-62.2489,107.427
-143.866,-62.2522,108.265
-142.95,-62.2555,109.104
-142.034,-62.2587,109.943
-141.118,-62.262,110.781
-140.202,-62.2652,111.62
-139.285,-62.2685,112.458
-138.373,-62.2717,113.293
-137.507,-62.2742,114.086
-136.641,-62.2767,114.879
-135.774,-62.2792,115.672
-134.908,-62.2818,116.465
-134.042,-62.2843,117.258
-133.175,-62.2868,118.051
-132.309,-62.2893,118.843
-131.443,-62.2918,119.636
-130.576,-62.2943,120.429
-129.71,-62.2969,121.222
-128.844,-62.2994,122.015
-127.977,-62.3019,122.808
-127.111,-62.3044,123.601
-126.334,-62.3121,124.312
-125.569,-62.3205,125.013
-124.803,-62.3289,125.714
-124.037,-62.3372,126.414
-123.271,-62.3456,127.115
-122.506,-62.3539,127.816
-121.74,-62.3623,128.517
-120.974,-62.3707,129.218
-120.209,-62.379,129.918
-119.443,-62.3874,130.619
-118.677,-62.3958,131.32
-117.911,-62.4041,132.021
-117.146,-62.4125,132.722
-116.078,-62.4227,133.699
-115.03,-62.4322,134.658
-113.982,-62.4418,135.618
-112.934,-62.4513,136.577
-111.886,-62.4609,137.536
-110.838,-62.4704,138.495
-109.791,-62.48,139.454
-108.743,-62.4895,140.413
-107.698,-62.499,141.369
-106.902,-62.5072,142.097
-106.106,-62.5154,142.826
-105.363,-62.523,143.496
-104.608,-62.5307,144.177
-103.853,-62.5384,144.858
-103.038,-62.5464,145.574
-102.271,-62.5538,146.238
-101.452,-62.5617,146.935
-100.625,-62.5696,147.565
-99.7964,-62.577,148.144
-98.8204,-62.5795,148.364
-97.8264,-62.5839,148.598
-96.8507,-62.5914,148.853
-95.9489,-62.5993,149.342
-94.9986,-62.6076,149.822
-94.0159,-62.6158,150.249
-93.0237,-62.6241,150.666
-92.0628,-62.632,151.019
-91.0946,-62.6399,151.364
-90.09,-62.648,151.671
-89.08,-62.6561,151.971
-88.0359,-62.6643,152.23
-86.9881,-62.6725,152.485
-85.9935,-62.6803,152.682
-84.9988,-62.688,152.88
-83.9808,-62.7025,153.039
-82.9608,-62.7175,153.195
-81.9258,-62.7327,153.319
-80.885,-62.748,153.432
-79.8359,-62.7633,153.522
-78.7792,-62.7787,153.591
-77.7189,-62.7942,153.646
-76.651,-62.8097,153.671
-75.5825,-62.8253,153.691
-74.5092,-62.8409,153.671
-73.4359,-62.8566,153.652
-72.3612,-62.8723,153.586
-71.2865,-62.888,153.517
-70.2134,-62.9037,153.416
-69.1411,-62.9194,153.301
-68.0731,-62.9351,153.163
-67.0088,-62.9507,153.003
-65.9487,-62.9664,152.827
-64.8972,-62.982,152.621
-63.8479,-62.9976,152.409
-62.8138,-63.0132,152.156
-61.7798,-63.0287,151.903
-60.7271,-63.0456,152.013
-59.666,-63.0627,152.15
-58.5881,-63.0792,152.026
-57.5712,-63.0941,151.693
-56.6266,-63.1085,151.356
-55.6917,-63.1236,150.961
-54.7645,-63.1381,150.556
-53.8542,-63.1526,150.127
-52.9602,-63.1678,149.676
-52.0449,-63.1825,149.184
-51.1486,-63.1972,148.669
-50.2724,-63.2114,148.131
-49.4098,-63.2256,147.557
-48.5952,-63.24,146.974
-47.7939,-63.2539,146.357
-46.9946,-63.2648,145.682
-46.1904,-63.2741,144.971
-45.4606,-63.2764,144.257
-44.7568,-63.2764,143.545
-44.0323,-63.2757,142.804
-43.3307,-63.2716,142.043
-42.6291,-63.2675,141.282
-41.9275,-63.2633,140.521
-41.1873,-63.2586,139.695
-40.4214,-63.2537,138.837
-39.6554,-63.2488,137.98
-38.8848,-63.2438,137.116
-38.1631,-63.2389,136.298
-37.4414,-63.234,135.481
-36.7197,-63.2291,134.663
-35.998,-63.2242,133.845
-35.21,-63.2179,132.953
-34.4835,-63.2117,132.13
-33.757,-63.2055,131.307
-33.0305,-63.1993,130.484
-32.304,-63.1931,129.661
-31.5775,-63.1868,128.838
-30.8501,-63.1806,128.013
-30.1181,-63.174,127.184
-29.3861,-63.1675,126.355
-28.6541,-63.161,125.526
-27.9221,-63.1545,124.696
-27.1901,-63.148,123.867
-26.458,-63.1415,123.038
-25.7198,-63.1344,122.201
-24.9768,-63.127,121.36
-24.2337,-63.1196,120.518
-23.4907,-63.1122,119.676
-22.7477,-63.1048,118.834
-22.0047,-63.0974,117.993
-21.2616,-63.09,117.151
-20.4679,-63.0815,116.252
-19.6728,-63.0729,115.351
-18.8776,-63.0643,114.45
-18.0825,-63.0557,113.549
-17.2873,-63.0471,112.649
-16.4922,-63.0386,111.748
-15.6619,-63.0296,110.807
-14.9957,-63.0225,110.052
-14.3294,-63.0154,109.298
-13.6631,-63.0083,108.543
-12.9968,-63.0012,107.788
-12.3306,-62.9941,107.033
-11.6643,-62.987,106.278
-10.998,-62.9799,105.524
-10.3318,-62.9728,104.769
-9.66661,-62.9661,104.015
-9.0019,-62.9595,103.262
-8.3372,-62.953,102.509
-7.67249,-62.9465,101.756
-7.00779,-62.9399,101.003
-6.34308,-62.9334,100.25
-5.67838,-62.9269,99.4971
-5.01366,-62.9204,98.744
-4.34897,-62.9138,97.991
-3.55375,-62.9078,97.0901
