299.1279,-0.4848,165.1833,0.000049
298.9440,-0.4846,165.1279,0.000082
298.7782,-0.4844,165.0780,0.000111
298.5937,-0.4843,165.0225,0.000142
298.4087,-0.4840,164.9668,0.000173
298.2421,-0.4838,164.9167,0.000202
298.0567,-0.4835,164.8609,0.000234
297.8896,-0.4833,164.8107,0.000262
297.7036,-0.4830,164.7548,0.000295
297.5173,-0.4827,164.6989,0.000326
297.3494,-0.4824,164.6486,0.000355
297.1624,-0.4821,164.5926,0.000387
296.9940,-0.4819,164.5421,0.000416
296.8064,-0.4816,164.4859,0.000447
296.6369,-0.4814,164.4352,0.000477
296.4480,-0.4812,164.3786,0.000508
296.2774,-0.4810,164.3275,0.000537
296.0871,-0.4809,164.2704,0.000571
295.9151,-0.4807,164.2188,0.000600
295.7232,-0.4806,164.1611,0.000632
295.5500,-0.4805,164.1091,0.000661
295.3567,-0.4805,164.0510,0.000697
295.1819,-0.4805,163.9984,0.000726
294.9871,-0.4805,163.9398,0.000758
294.7913,-0.4805,163.8810,0.000792
294.6145,-0.4804,163.8278,0.000822
294.4171,-0.4803,163.7685,0.000856
294.2388,-0.4803,163.7150,0.000884
294.0396,-0.4802,163.6552,0.000920
293.8593,-0.4802,163.6012,0.000952
293.6575,-0.4801,163.5406,0.000987
293.4541,-0.4800,163.4796,0.001019
293.2694,-0.4799,163.4243,0.001053
293.0627,-0.4798,163.3623,0.001088
292.8751,-0.4797,163.3061,0.001118
292.6651,-0.4796,163.2432,0.001154
292.4745,-0.4795,163.1861,0.001187
292.2612,-0.4794,163.1223,0.001224
292.0676,-0.4793,163.0644,0.001255
291.8510,-0.4792,162.9998,0.001293
291.6545,-0.4792,162.9411,0.001326
291.4344,-0.4791,162.8753,0.001364
291.2127,-0.4790,162.8092,0.001402
291.0118,-0.4789,162.7493,0.001436
290.7869,-0.4789,162.6822,0.001475
290.5828,-0.4788,162.6213,0.001508
290.3545,-0.4787,162.5533,0.001549
290.1475,-0.4786,162.4917,0.001583
289.9159,-0.4785,162.4227,0.001623
289.7059,-0.4783,162.3602,0.001658
289.4710,-0.4781,162.2903,0.001699
289.2581,-0.4779,162.2270,0.001735
289.0199,-0.4777,162.1562,0.001776
288.8040,-0.4774,162.0920,0.001813
288.5627,-0.4771,162.0202,0.001854
288.3443,-0.4768,161.9552,0.001889
288.1002,-0.4765,161.8825,0.001932
287.8549,-0.4761,161.8093,0.001974
287.6331,-0.4758,161.7431,0.002012
287.3857,-0.4755,161.6691,0.002052
287.1620,-0.4752,161.6023,0.002091
286.9124,-0.4749,161.5278,0.002135
286.6868,-0.4747,161.4603,0.002173
286.4351,-0.4744,161.3851,0.002215
286.2079,-0.4742,161.3172,0.002254
285.9544,-0.4740,161.2413,0.002297
285.7000,-0.4738,161.1652,0.002340
285.4706,-0.4737,161.0965,0.002379
285.2147,-0.4737,161.0197,0.002423
284.9834,-0.4736,160.9504,0.002462
284.7259,-0.4733,160.8730,0.002507
284.4937,-0.4732,160.8030,0.002546
284.2347,-0.4730,160.7250,0.002591
284.0012,-0.4727,160.6544,0.002630
283.7410,-0.4725,160.5758,0.002674
283.5062,-0.4723,160.5046,0.002714
283.2446,-0.4722,160.4254,0.002759
283.0084,-0.4720,160.3538,0.002800
282.7455,-0.4718,160.2739,0.002846
282.4818,-0.4718,160.1938,0.002890
282.2436,-0.4715,160.1215,0.002930
281.9786,-0.4713,160.0408,0.002975
281.7394,-0.4711,159.9681,0.003016
281.4726,-0.4707,159.8869,0.003062
281.2322,-0.4704,159.8137,0.003102
280.9643,-0.4701,159.7321,0.003150
280.7225,-0.4697,159.6584,0.003191
280.4530,-0.4692,159.5763,0.003238
280.1832,-0.4686,159.4938,0.003282
279.9394,-0.4683,159.4194,0.003324
279.6680,-0.4677,159.3364,0.003370
279.4235,-0.4673,159.2616,0.003413
279.1505,-0.4671,159.1781,0.003458
278.9045,-0.4667,159.1026,0.003501
278.6309,-0.4665,159.0187,0.003549
278.3835,-0.4665,158.9430,0.003590
278.1083,-0.4663,158.8587,0.003637
277.8601,-0.4663,158.7829,0.003679
277.5833,-0.4662,158.6985,0.003728
277.3337,-0.4662,158.6224,0.003769
277.0557,-0.4661,158.5378,0.003818
276.8048,-0.4661,158.4615,0.003860
276.5254,-0.4660,158.3766,0.003908
276.2733,-0.4659,158.3000,0.003950
275.9925,-0.4658,158.2147,0.003999
275.7109,-0.4657,158.1292,0.004049
275.4570,-0.4656,158.0522,0.004091
275.1741,-0.4655,157.9664,0.004139
274.9188,-0.4653,157.8890,0.004184
274.6347,-0.4652,157.8028,0.004232
274.3781,-0.4651,157.7251,0.004276
274.0926,-0.4648,157.6387,0.004324
273.8350,-0.4647,157.5607,0.004368
273.5479,-0.4644,157.4739,0.004418
273.2603,-0.4641,157.3868,0.004468
273.0009,-0.4638,157.3084,0.004511
272.7117,-0.4634,157.2210,0.004559
272.4511,-0.4630,157.1421,0.004604
272.1608,-0.4625,157.0543,0.004654
271.8990,-0.4620,156.9751,0.004701
271.6074,-0.4615,156.8869,0.004749
271.3445,-0.4610,156.8073,0.004794
271.0517,-0.4606,156.7187,0.004844
270.7875,-0.4602,156.6388,0.004890
270.4936,-0.4600,156.5498,0.004940
270.1989,-0.4598,156.4605,0.004989
269.9333,-0.4597,156.3801,0.005036
269.6373,-0.4597,156.2904,0.005086
269.3703,-0.4598,156.2095,0.005133
269.0732,-0.4600,156.1196,0.005183
268.8052,-0.4602,156.0384,0.005229
268.5066,-0.4604,155.9481,0.005280
268.2374,-0.4606,155.8666,0.005326
267.9377,-0.4608,155.7759,0.005377
267.6673,-0.4609,155.6941,0.005424
267.3662,-0.4608,155.6031,0.005476
267.0948,-0.4607,155.5209,0.005521
266.7924,-0.4604,155.4294,0.005572
266.4897,-0.4600,155.3378,0.005624
266.2166,-0.4596,155.2551,0.005672
265.9125,-0.4591,155.1632,0.005723
265.6383,-0.4585,155.0801,0.005770
265.3332,-0.4581,154.9878,0.005823
265.0580,-0.4576,154.9044,0.005870
264.7516,-0.4571,154.8116,0.005925
264.4753,-0.4567,154.7279,0.005990
264.1677,-0.4561,154.6348,0.006058
263.8903,-0.4556,154.5507,0.006099
263.5815,-0.4549,154.4572,0.006132
263.3032,-0.4543,154.3729,0.006142
261.8105,-0.4518,153.9209,0.006438
261.5290,-0.4516,153.8358,0.006479
261.2158,-0.4515,153.7410,0.006525
260.9019,-0.4515,153.6461,0.006571
260.6188,-0.4515,153.5606,0.006614
260.3034,-0.4514,153.4655,0.006872
259.1005,-0.4511,153.1030,0.006881
258.7823,-0.4508,153.0073,0.006915
258.4956,-0.4506,152.9211,0.006956
258.1765,-0.4504,152.8252,0.007024
257.8886,-0.4503,152.7388,0.007092
257.5684,-0.4502,152.6427,0.007152
257.2793,-0.4503,152.5561,0.007202
256.9577,-0.4503,152.4596,0.007255
256.6681,-0.4504,152.3727,0.007306
256.3452,-0.4505,152.2760,0.007362
256.0545,-0.4507,152.1888,0.007411
