0.0, 0.0, 0.0
0.0, 0.00973523, 0.0
0.0, 0.0199768, 0.0
0.0, 0.0312308, 0.0
0.0, 0.0440033, 0.0
0.0, 0.0588009, 0.0
0.0, 0.0761296, 0.0
0.0, 0.0964957, 0.0
0.0, 0.120405, 0.0
0.0, 0.148365, 0.0
0.0, 0.18088, 0.0
0.0, 0.218458, 0.0
0.0, 0.261605, 0.0
0.0, 0.310826, 0.0
0.0, 0.366628, 0.0
0.0, 0.429517, 0.0
0.0, 0.5, 0.0
0.0, 0.570483, 0.0
0.0, 0.633372, 0.0
0.0, 0.689174, 0.0
0.0, 0.738395, 0.0
0.0, 0.781542, 0.0
0.0, 0.81912, 0.0
0.0, 0.851635, 0.0
0.0, 0.879595, 0.0
0.0, 0.903504, 0.0
0.0, 0.92387, 0.0
0.0, 0.941199, 0.0
0.0, 0.955997, 0.0
0.0, 0.968769, 0.0
0.0, 0.980023, 0.0
0.0, 0.990265, 0.0
0.0, 1.0, 0.0
