462.4279,10.1484,-191.3935,0.002927
461.0535,10.1380,-191.7318,0.003906
460.1615,10.1354,-191.9518,0.004543
459.2690,10.1386,-192.1728,0.005179
458.3069,10.1407,-192.4122,0.005866
457.4140,10.1396,-192.6352,0.006503
456.4534,10.1379,-192.8758,0.007191
455.5612,10.1377,-193.0995,0.007829
454.6686,10.1384,-193.3234,0.008464
453.7072,10.1385,-193.5646,0.009149
452.8145,10.1381,-193.7881,0.009790
451.8531,10.1379,-194.0280,0.010471
450.9601,10.1380,-194.2500,0.011111
449.9295,10.1383,-194.5056,0.011841
448.9674,10.1382,-194.7436,0.012532
448.0740,10.1380,-194.9640,0.013167
447.1117,10.1380,-195.2008,0.013852
446.2179,10.1380,-195.4203,0.014488
445.3241,10.1380,-195.6395,0.015126
444.4302,10.1379,-195.8582,0.015762
443.5362,10.1378,-196.0764,0.016400
442.6419,10.1379,-196.2942,0.017035
441.6789,10.1379,-196.5284,0.017722
440.7845,10.1381,-196.7453,0.018356
439.8901,10.1382,-196.9619,0.018993
438.9267,10.1381,-197.1949,0.019679
438.1009,10.1382,-197.3946,0.020266
437.1375,10.1382,-197.6277,0.020950
436.2430,10.1383,-197.8442,0.021589
435.4173,10.1383,-198.0442,0.022177
434.5228,10.1384,-198.2610,0.022814
433.6284,10.1384,-198.4778,0.023599
432.7340,10.1385,-198.6947,0.023990
431.0143,10.1386,-199.1128,0.025339
430.1203,10.1386,-199.3307,0.025889
429.1574,10.1386,-199.5657,0.027083
428.2635,10.1387,-199.7843,0.027184
427.3698,10.1386,-200.0033,0.027845
426.4760,10.1386,-200.2225,0.028535
425.5134,10.1385,-200.4588,0.029220
424.5508,10.1386,-200.6952,0.029905
423.6570,10.1384,-200.9147,0.030541
422.7632,10.1382,-201.1343,0.031176
421.8694,10.1382,-201.3539,0.031817
420.9755,10.1383,-201.5732,0.032452
420.0815,10.1382,-201.7921,0.033085
419.1187,10.1381,-202.0271,0.033771
418.1557,10.1381,-202.2614,0.034455
417.2614,10.1381,-202.4783,0.035090
416.3667,10.1382,-202.6946,0.035729
415.4032,10.1382,-202.9268,0.036415
414.4396,10.1381,-203.1586,0.037105
413.5446,10.1382,-203.3732,0.037732
412.6495,10.1382,-203.5873,0.038374
411.7544,10.1383,-203.8010,0.039007
410.8592,10.1383,-204.0145,0.039642
409.8949,10.1383,-204.2439,0.040324
408.9995,10.1385,-204.4565,0.040959
408.1040,10.1385,-204.6689,0.041594
407.2087,10.1384,-204.8815,0.042233
406.2445,10.1384,-205.1109,0.042908
405.3493,10.1384,-205.3243,0.043549
404.4543,10.1383,-205.5380,0.044179
403.5593,10.1383,-205.7519,0.044813
402.6643,10.1383,-205.9662,0.045445
401.7005,10.1383,-206.1974,0.046131
400.8056,10.1384,-206.4123,0.046764
399.9108,10.1384,-206.6275,0.047389
399.0160,10.1386,-206.8430,0.048027
398.0526,10.1387,-207.0757,0.048700
397.1583,10.1386,-207.2930,0.049336
396.4708,10.1387,-207.4614,0.049820
395.5089,10.1387,-207.6998,0.050496
394.6168,10.1387,-207.9254,0.051127
393.6579,10.1387,-208.1747,0.051794
392.7700,10.1387,-208.4139,0.052430
391.9529,10.1387,-208.6428,0.053006
391.0710,10.1387,-208.9008,0.053633
390.1931,10.1388,-209.1702,0.054258
389.2525,10.1387,-209.4740,0.054930
388.3835,10.1388,-209.7690,0.055555
387.5192,10.1388,-210.0765,0.056177
386.5936,10.1388,-210.4213,0.056851
385.6733,10.1388,-210.7798,0.057521
384.8234,10.1388,-211.1246,0.058146
383.9780,10.1388,-211.4803,0.058771
383.1371,10.1388,-211.8467,0.059387
382.3007,10.1388,-212.2233,0.060009
381.4687,10.1388,-212.6098,0.060635
380.6411,10.1388,-213.0059,0.061259
